95,200918.713,8162327.522,1567.264,,,,,,,,,
96,200918.766,8162290.794,1568.326,,,,,,,,,
97,200912.565,8162290.89,1568.568,,,,,,,,,
98,200906.36,8162290.781,1568.598,,,,,,,,,
99,200900.069,8162290.926,1567.694,,,,,,,,,
100,200900.222,8162328.684,1567.122,,,,,,,,,
101,200900.24,8162327.778,1567.082,,,,,,,,,
102,200906.35,8162327.477,1566.975,,,,,,,,,
103,200906.288,8162328.238,1566.981,,,,,,,,,
104,200900.12,8162365.443,1567.1,,,,,,,,,
105,200900.158,8162365.969,1567.42,,,,,,,,,
106,200906.346,8162365.194,1567.484,,,,,,,,,
107,200906.345,8162365.914,1567.705,,,,,,,,,
108,200906.372,8162402.617,1567.761,,,,,,,,,
109,200906.379,8162403.443,1567.742,,,,,,,,,
110,200900.183,8162402.721,1567.578,,,,,,,,,
111,200900.187,8162403.724,1567.555,,,,,,,,,
112,200900.136,8162440.448,1566.5,,,,,,,,,
113,200900.173,8162441.047,1566.768,,,,,,,,,
114,200906.359,8162441.038,1566.934,,,,,,,,,
115,200906.414,8162440.373,1566.734,,,,,,,,,
116,200906.286,8162477.735,1567.5,,,,,,,,,
117,200906.294,8162478.585,1567.504,,,,,,,,,
118,200900.125,8162478.806,1567.507,,,,,,,,,
119,200900.093,8162477.792,1567.483,,,,,,,,,
120,200906.333,8162515.518,1566.333,,,,,,,,,
121,200900.147,8162515.476,1566.102,,,,,,,,,
122,200893.933,8162515.416,1565.86,,,,,,,,,
123,200887.734,8162515.509,1565.623,,,,,,,,,
124,200887.886,8162478.722,1566.584,,,,,,,,,
125,200887.758,8162477.816,1566.635,,,,,,,,,
126,200893.954,8162477.724,1567.146,,,,,,,,,
127,200893.965,8162478.494,1567.145,,,,,,,,,
128,200893.969,8162440.957,1566.406,,,,,,,,,
129,200893.961,8162440.308,1566.168,,,,,,,,,
130,200887.749,8162441.047,1566.299,,,,,,,,,
131,200887.788,8162440.424,1566.091,,,,,,,,,
132,200887.744,8162403.674,1567.583,,,,,,,,,
133,200887.74,8162402.775,1567.607,,,,,,,,,
134,200893.943,8162402.609,1567.557,,,,,,,,,
135,200893.932,8162403.393,1567.545,,,,,,,,,
136,200893.976,8162365.872,1567.171,,,,,,,,,
137,200893.925,8162365.249,1566.975,,,,,,,,,
138,200887.758,8162365.985,1566.701,,,,,,,,,
139,200887.746,8162365.349,1566.58,,,,,,,,,
140,200893.925,8162327.471,1566.752,,,,,,,,,
141,200893.895,8162328.312,1566.758,,,,,,,,,
142,200887.765,8162328.573,1566.291,,,,,,,,,
143,200887.745,8162327.701,1566.297,,,,,,,,,
144,200893.95,8162290.754,1566.761,,,,,,,,,
145,200887.751,8162290.901,1566.304,,,,,,,,,
146,200881.564,8162290.737,1566.319,,,,,,,,,
147,200875.349,8162290.827,1566.262,,,,,,,,,
148,200881.521,8162327.516,1566.212,,,,,,,,,
149,200881.536,8162328.206,1566.229,,,,,,,,,
150,200875.349,8162327.577,1566.172,,,,,,,,,
151,200875.39,8162328.419,1566.144,,,,,,,,,
152,200875.365,8162365.177,1566.058,,,,,,,,,
153,200875.401,8162366.009,1566.158,,,,,,,,,
